Timestamp,CPU_Usage(%),RAM_Usage(%),GPU_Usage(%),GPU_Memory_Usage(%)
2024-06-18 13:35:58,21.04,2.82126837853363,2, 0
2024-06-18 13:36:00,0.91,2.82024174722871,95, 54
2024-06-18 13:36:03,6.29,2.8203150780362,98, 60
2024-06-18 13:36:05,6.36,2.82035174343995,98, 58
2024-06-18 13:36:07,6.30,2.82037618704245,98, 50
2024-06-18 13:36:09,6.23,2.82041285244619,98, 47
2024-06-18 13:36:11,6.66,2.82041285244619,98, 47
2024-06-18 13:36:13,6.70,2.82041285244619,98, 48
2024-06-18 13:36:15,6.39,2.82041285244619,98, 49
2024-06-18 13:36:18,6.35,2.82041285244619,98, 55
2024-06-18 13:36:20,6.53,2.82041285244619,98, 54
2024-06-18 13:36:22,6.29,2.82041285244619,98, 58
2024-06-18 13:36:24,3.22,2.82041285244619,98, 57
2024-06-18 13:36:26,3.26,2.82041285244619,98, 59
2024-06-18 13:36:28,3.32,2.82046173965119,98, 60
2024-06-18 13:36:30,3.50,2.82046173965119,98, 59
