Timestamp,CPU_Usage(%),RAM_Usage(%),GPU_Usage(%),GPU_Memory_Usage(%)
2024-06-22 17:12:23.837,14.24,1.06,9,7.27
2024-06-22 17:12:24.984,1.07,1.06,82,7.27
2024-06-22 17:12:26.113,3.90,1.06,95,7.27
2024-06-22 17:12:27.260,4.77,1.03,94,3.10
